sales_id,product_id,sales_volume,sales_date,sales_season,price_at_sale
6578,B0B3MQXNFB,4,2022-04-25,Regular Season,60.31
6579,B0B3MQXNFB,2,2022-05-20,Regular Season,55.79
6580,B0B3MQXNFB,3,2022-06-01,Regular Season,58.26
6581,B0B3MQXNFB,1,2022-06-10,Regular Season,57.01
6582,B0B3MQXNFB,4,2022-06-12,Regular Season,56.0
6583,B0B3MQXNFB,4,2022-06-13,Regular Season,55.56
6584,B0B3MQXNFB,2,2022-06-23,Regular Season,59.92
6585,B0B3MQXNFB,1,2022-06-25,Regular Season,60.51
6586,B0B3MQXNFB,4,2022-06-26,Regular Season,60.41
6587,B0B3MQXNFB,2,2022-08-04,Regular Season,58.6
6588,B0B3MQXNFB,1,2022-08-26,Regular Season,56.36
6589,B0B3MQXNFB,2,2022-09-11,Regular Season,57.75
6590,B0B3MQXNFB,2,2022-09-13,Regular Season,57.53
6591,B0B3MQXNFB,4,2022-09-19,Regular Season,56.76
6592,B0B3MQXNFB,1,2022-09-22,Regular Season,60.39
6593,B0B3MQXNFB,1,2022-09-26,Regular Season,58.2
6594,B0B3MQXNFB,3,2022-10-09,Regular Season,58.4
6595,B0B3MQXNFB,4,2022-10-18,Regular Season,57.03
6596,B0B3MQXNFB,4,2022-11-05,Holiday Season,58.83
6597,B0B3MQXNFB,4,2022-11-06,Holiday Season,57.0
6598,B0B3MQXNFB,4,2022-11-11,Holiday Season,59.3
6599,B0B3MQXNFB,3,2022-11-13,Holiday Season,57.73
6600,B0B3MQXNFB,2,2022-11-24,Holiday Season,60.51
6601,B0B3MQXNFB,2,2022-11-28,Holiday Season,59.37
6602,B0B3MQXNFB,3,2022-11-29,Holiday Season,55.25
6603,B0B3MQXNFB,2,2022-12-05,Holiday Season,58.81
6604,B0B3MQXNFB,1,2022-12-07,Holiday Season,57.19
6605,B0B3MQXNFB,4,2022-12-08,Holiday Season,59.54
6606,B0B3MQXNFB,4,2022-12-14,Holiday Season,58.72
6607,B0B3MQXNFB,3,2022-12-29,Holiday Season,55.05
6608,B08XMSKKMM,2,2022-01-01,Regular Season,816.81
6609,B08XMSKKMM,1,2022-01-08,Regular Season,822.63
6610,B08XMSKKMM,1,2022-01-15,Regular Season,759.42
6611,B08XMSKKMM,3,2022-02-04,Regular Season,759.88
6612,B08XMSKKMM,1,2022-02-06,Regular Season,763.65
6613,B08XMSKKMM,3,2022-02-09,Regular Season,774.79
6614,B08XMSKKMM,2,2022-02-21,Regular Season,834.79
6615,B08XMSKKMM,3,2022-02-24,Regular Season,822.16
6616,B08XMSKKMM,2,2022-02-26,Regular Season,830.9
6617,B08XMSKKMM,1,2022-03-17,Regular Season,837.2
6618,B08XMSKKMM,1,2022-04-18,Regular Season,796.72
6619,B08XMSKKMM,1,2022-05-16,Regular Season,829.4
6620,B08XMSKKMM,4,2022-05-22,Regular Season,765.64
6621,B08XMSKKMM,3,2022-05-30,Regular Season,835.99
6622,B08XMSKKMM,3,2022-06-10,Regular Season,838.29
6623,B08XMSKKMM,1,2022-06-27,Regular Season,812.74
6624,B08XMSKKMM,4,2022-07-28,Regular Season,825.47
6625,B08XMSKKMM,3,2022-08-13,Regular Season,802.35
6626,B08XMSKKMM,4,2022-09-02,Regular Season,837.1
6627,B08XMSKKMM,1,2022-09-15,Regular Season,820.78
6628,B08XMSKKMM,4,2022-09-16,Regular Season,818.49
6629,B08XMSKKMM,2,2022-10-18,Regular Season,831.11
6630,B08XMSKKMM,2,2022-10-26,Regular Season,812.3
6631,B08XMSKKMM,3,2022-10-28,Regular Season,780.82
6632,B08XMSKKMM,1,2022-11-13,Holiday Season,808.42
6633,B08XMSKKMM,1,2022-11-30,Holiday Season,772.08
6634,B08XMSKKMM,3,2022-12-09,Holiday Season,824.14
6635,B08XMSKKMM,2,2022-12-20,Holiday Season,830.85
6636,B08XMSKKMM,4,2022-12-25,Holiday Season,822.56
6637,B09L8DT7D6,1,2022-01-02,Regular Season,213.73
6638,B09L8DT7D6,4,2022-01-08,Regular Season,203.42
6639,B09L8DT7D6,4,2022-01-10,Regular Season,201.09
6640,B09L8DT7D6,4,2022-01-18,Regular Season,198.51
6641,B09L8DT7D6,2,2022-01-29,Regular Season,202.72
6642,B09L8DT7D6,1,2022-02-05,Regular Season,201.53
6643,B09L8DT7D6,2,2022-02-17,Regular Season,205.23
6644,B09L8DT7D6,2,2022-02-18,Regular Season,199.37
6645,B09L8DT7D6,3,2022-03-08,Regular Season,198.22
6646,B09L8DT7D6,1,2022-03-20,Regular Season,209.19
6647,B09L8DT7D6,1,2022-03-23,Regular Season,200.38
6648,B09L8DT7D6,1,2022-04-02,Regular Season,203.42
6649,B09L8DT7D6,1,2022-04-08,Regular Season,195.21
6650,B09L8DT7D6,1,2022-04-09,Regular Season,209.36
6651,B09L8DT7D6,2,2022-04-12,Regular Season,207.17
6652,B09L8DT7D6,3,2022-04-14,Regular Season,215.14
6653,B09L8DT7D6,1,2022-04-19,Regular Season,207.28
6654,B09L8DT7D6,2,2022-04-20,Regular Season,211.43
6655,B09L8DT7D6,2,2022-05-04,Regular Season,212.22
6656,B09L8DT7D6,1,2022-05-09,Regular Season,209.77
6657,B09L8DT7D6,2,2022-05-12,Regular Season,203.09
6658,B09L8DT7D6,1,2022-06-04,Regular Season,206.69
6659,B09L8DT7D6,3,2022-07-02,Regular Season,201.05
6660,B09L8DT7D6,1,2022-07-04,Regular Season,199.19
6661,B09L8DT7D6,2,2022-07-06,Regular Season,209.38
6662,B09L8DT7D6,4,2022-07-19,Regular Season,198.26
6663,B09L8DT7D6,1,2022-07-21,Regular Season,207.33
6664,B09L8DT7D6,2,2022-07-23,Regular Season,195.45
6665,B09L8DT7D6,4,2022-08-20,Regular Season,207.21
6666,B09L8DT7D6,2,2022-08-22,Regular Season,203.48
6667,B09L8DT7D6,2,2022-08-27,Regular Season,200.62
6668,B09L8DT7D6,3,2022-09-12,Regular Season,208.44
6669,B09L8DT7D6,1,2022-09-27,Regular Season,204.57
6670,B09L8DT7D6,4,2022-10-19,Regular Season,215.1
6671,B09L8DT7D6,2,2022-10-24,Regular Season,200.2
6672,B09L8DT7D6,4,2022-10-29,Regular Season,203.45
6673,B09L8DT7D6,3,2022-11-06,Holiday Season,211.19
6674,B09L8DT7D6,2,2022-11-11,Holiday Season,211.54
6675,B09L8DT7D6,4,2022-11-19,Holiday Season,214.88
6676,B09L8DT7D6,2,2022-11-27,Holiday Season,212.11
6677,B09L8DT7D6,3,2022-12-09,Holiday Season,214.3
6678,B09L8DT7D6,2,2022-12-10,Holiday Season,208.15
6679,B09L8DT7D6,2,2022-12-16,Holiday Season,200.48
6680,B09L8DT7D6,2,2022-12-30,Holiday Season,212.77
6681,B00GE55L22,2,2022-01-01,Regular Season,294.74
6682,B00GE55L22,4,2022-01-13,Regular Season,298.38
6683,B00GE55L22,3,2022-01-31,Regular Season,304.52
6684,B00GE55L22,4,2022-02-24,Regular Season,310.85
6685,B00GE55L22,2,2022-03-01,Regular Season,307.89
6686,B00GE55L22,4,2022-03-10,Regular Season,292.14
6687,B00GE55L22,3,2022-03-19,Regular Season,292.37
6688,B00GE55L22,4,2022-03-21,Regular Season,285.21
6689,B00GE55L22,2,2022-04-02,Regular Season,293.88
6690,B00GE55L22,1,2022-04-07,Regular Season,295.57
6691,B00GE55L22,3,2022-04-16,Regular Season,305.59
6692,B00GE55L22,1,2022-04-24,Regular Season,301.02
6693,B00GE55L22,2,2022-04-27,Regular Season,292.23
6694,B00GE55L22,1,2022-05-04,Regular Season,312.9
6695,B00GE55L22,2,2022-05-26,Regular Season,304.7
6696,B00GE55L22,3,2022-05-28,Regular Season,307.28
6697,B00GE55L22,4,2022-05-30,Regular Season,296.8
6698,B00GE55L22,2,2022-06-01,Regular Season,309.09
6699,B00GE55L22,1,2022-06-07,Regular Season,294.62
6700,B00GE55L22,1,2022-06-11,Regular Season,302.42
6701,B00GE55L22,4,2022-06-17,Regular Season,306.62
6702,B00GE55L22,1,2022-06-26,Regular Season,296.12
6703,B00GE55L22,2,2022-07-01,Regular Season,294.19
6704,B00GE55L22,1,2022-07-24,Regular Season,293.38
6705,B00GE55L22,3,2022-08-11,Regular Season,293.21
6706,B00GE55L22,2,2022-08-12,Regular Season,298.37
6707,B00GE55L22,1,2022-09-24,Regular Season,311.1
6708,B00GE55L22,4,2022-09-26,Regular Season,300.7
6709,B00GE55L22,4,2022-09-27,Regular Season,292.57
6710,B00GE55L22,2,2022-10-24,Regular Season,295.63
6711,B00GE55L22,1,2022-11-07,Holiday Season,299.98
6712,B00GE55L22,3,2022-11-23,Holiday Season,288.96
6713,B00GE55L22,2,2022-11-29,Holiday Season,313.02
6714,B00GE55L22,2,2022-12-11,Holiday Season,300.99
6715,B00GE55L22,2,2022-12-12,Holiday Season,286.2
6716,B00GE55L22,1,2022-12-13,Holiday Season,284.84
6717,B00GE55L22,3,2022-12-30,Holiday Season,299.09
6718,B0162K34H2,4,2022-01-16,Regular Season,873.56
6719,B0162K34H2,2,2022-01-24,Regular Season,878.15
6720,B0162K34H2,1,2022-01-27,Regular Season,880.94
6721,B0162K34H2,1,2022-01-29,Regular Season,882.92
6722,B0162K34H2,4,2022-02-19,Regular Season,888.56
6723,B0162K34H2,2,2022-02-27,Regular Season,891.07
6724,B0162K34H2,2,2022-03-18,Regular Season,858.68
6725,B0162K34H2,4,2022-03-21,Regular Season,876.13
6726,B0162K34H2,2,2022-03-24,Regular Season,879.38
6727,B0162K34H2,2,2022-04-06,Regular Season,868.51
6728,B0162K34H2,1,2022-04-07,Regular Season,875.5
6729,B0162K34H2,3,2022-04-08,Regular Season,826.88
6730,B0162K34H2,3,2022-04-09,Regular Season,891.22
6731,B0162K34H2,3,2022-04-20,Regular Season,834.36
6732,B0162K34H2,2,2022-05-11,Regular Season,811.8
6733,B0162K34H2,3,2022-05-23,Regular Season,872.97
6734,B0162K34H2,1,2022-05-26,Regular Season,869.21
6735,B0162K34H2,1,2022-05-28,Regular Season,849.79
6736,B0162K34H2,3,2022-06-05,Regular Season,824.72
6737,B0162K34H2,4,2022-06-07,Regular Season,849.04
6738,B0162K34H2,2,2022-06-24,Regular Season,811.01
6739,B0162K34H2,1,2022-07-06,Regular Season,856.22
6740,B0162K34H2,2,2022-07-15,Regular Season,828.07
6741,B0162K34H2,4,2022-08-11,Regular Season,873.23
6742,B0162K34H2,3,2022-09-08,Regular Season,862.53
6743,B0162K34H2,2,2022-09-25,Regular Season,833.24
6744,B0162K34H2,3,2022-10-01,Regular Season,814.12
6745,B0162K34H2,3,2022-10-02,Regular Season,810.38
6746,B0162K34H2,2,2022-10-12,Regular Season,840.01
6747,B0162K34H2,3,2022-10-25,Regular Season,820.64
6748,B0162K34H2,1,2022-11-02,Holiday Season,807.08
6749,B0162K34H2,4,2022-11-05,Holiday Season,870.99
6750,B0162K34H2,2,2022-11-19,Holiday Season,885.3
6751,B0162K34H2,2,2022-12-01,Holiday Season,860.8
6752,B0162K34H2,3,2022-12-23,Holiday Season,851.72
6753,B0162K34H2,3,2022-12-25,Holiday Season,860.49
6754,B0B8SRZ5SV,2,2022-01-01,Regular Season,958.89
6755,B0B8SRZ5SV,4,2022-01-02,Regular Season,932.18
6756,B0B8SRZ5SV,4,2022-01-09,Regular Season,975.77
6757,B0B8SRZ5SV,3,2022-01-26,Regular Season,986.98
6758,B0B8SRZ5SV,1,2022-01-28,Regular Season,911.27
6759,B0B8SRZ5SV,2,2022-02-04,Regular Season,977.66
6760,B0B8SRZ5SV,2,2022-02-08,Regular Season,934.13
6761,B0B8SRZ5SV,4,2022-02-14,Regular Season,918.32
6762,B0B8SRZ5SV,3,2022-02-16,Regular Season,949.79
6763,B0B8SRZ5SV,4,2022-02-27,Regular Season,964.33
6764,B0B8SRZ5SV,4,2022-03-12,Regular Season,903.77
6765,B0B8SRZ5SV,3,2022-03-27,Regular Season,995.37
6766,B0B8SRZ5SV,4,2022-04-14,Regular Season,960.34
6767,B0B8SRZ5SV,2,2022-04-16,Regular Season,908.34
6768,B0B8SRZ5SV,3,2022-04-20,Regular Season,911.05
6769,B0B8SRZ5SV,1,2022-04-29,Regular Season,912.71
6770,B0B8SRZ5SV,4,2022-05-13,Regular Season,951.0
6771,B0B8SRZ5SV,3,2022-05-17,Regular Season,980.23
6772,B0B8SRZ5SV,4,2022-05-28,Regular Season,939.69
6773,B0B8SRZ5SV,4,2022-06-05,Regular Season,922.19
6774,B0B8SRZ5SV,3,2022-06-10,Regular Season,977.06
6775,B0B8SRZ5SV,3,2022-06-27,Regular Season,920.48
6776,B0B8SRZ5SV,3,2022-07-14,Regular Season,966.41
6777,B0B8SRZ5SV,2,2022-07-23,Regular Season,991.11
6778,B0B8SRZ5SV,2,2022-07-30,Regular Season,908.35
6779,B0B8SRZ5SV,4,2022-08-11,Regular Season,930.08
6780,B0B8SRZ5SV,3,2022-08-30,Regular Season,960.47
6781,B0B8SRZ5SV,2,2022-09-07,Regular Season,993.22
6782,B0B8SRZ5SV,2,2022-09-20,Regular Season,916.11
6783,B0B8SRZ5SV,4,2022-10-17,Regular Season,974.84
6784,B0B8SRZ5SV,4,2022-10-20,Regular Season,938.67
6785,B0B8SRZ5SV,2,2022-11-02,Holiday Season,902.98
6786,B0B8SRZ5SV,2,2022-11-15,Holiday Season,978.99
6787,B0B8SRZ5SV,2,2022-11-24,Holiday Season,972.07
6788,B0B8SRZ5SV,3,2022-11-27,Holiday Season,969.05
6789,B0B8SRZ5SV,3,2022-11-30,Holiday Season,958.96
6790,B0B8SRZ5SV,2,2022-12-05,Holiday Season,917.77
6791,B07CWNJLPC,3,2022-01-07,Regular Season,521.61
6792,B07CWNJLPC,2,2022-01-12,Regular Season,475.2
6793,B07CWNJLPC,2,2022-02-02,Regular Season,481.24
6794,B07CWNJLPC,3,2022-02-05,Regular Season,515.86
6795,B07CWNJLPC,4,2022-02-27,Regular Season,512.28
6796,B07CWNJLPC,4,2022-02-28,Regular Season,521.7
6797,B07CWNJLPC,3,2022-03-14,Regular Season,502.76
6798,B07CWNJLPC,1,2022-03-15,Regular Season,523.11
6799,B07CWNJLPC,3,2022-03-19,Regular Season,520.02
6800,B07CWNJLPC,4,2022-03-22,Regular Season,491.81
6801,B07CWNJLPC,2,2022-04-08,Regular Season,522.86
6802,B07CWNJLPC,1,2022-04-17,Regular Season,493.56
6803,B07CWNJLPC,2,2022-04-20,Regular Season,506.3
6804,B07CWNJLPC,4,2022-05-18,Regular Season,502.24
6805,B07CWNJLPC,3,2022-05-29,Regular Season,503.51
6806,B07CWNJLPC,2,2022-06-01,Regular Season,505.98
6807,B07CWNJLPC,4,2022-06-10,Regular Season,515.87
6808,B07CWNJLPC,4,2022-06-25,Regular Season,491.97
6809,B07CWNJLPC,1,2022-07-02,Regular Season,495.88
6810,B07CWNJLPC,2,2022-07-13,Regular Season,501.52
6811,B07CWNJLPC,2,2022-07-27,Regular Season,480.83
6812,B07CWNJLPC,2,2022-07-28,Regular Season,522.62
6813,B07CWNJLPC,2,2022-08-07,Regular Season,516.68
6814,B07CWNJLPC,3,2022-08-13,Regular Season,485.79
6815,B07CWNJLPC,3,2022-08-31,Regular Season,495.54
6816,B07CWNJLPC,2,2022-09-03,Regular Season,484.16
6817,B07CWNJLPC,2,2022-09-08,Regular Season,489.85
6818,B07CWNJLPC,4,2022-09-09,Regular Season,500.37
6819,B07CWNJLPC,1,2022-09-27,Regular Season,512.93
6820,B07CWNJLPC,4,2022-09-30,Regular Season,522.76
6821,B07CWNJLPC,3,2022-10-07,Regular Season,518.03
6822,B07CWNJLPC,3,2022-10-13,Regular Season,512.48
6823,B07CWNJLPC,1,2022-10-21,Regular Season,523.16
6824,B07CWNJLPC,3,2022-10-26,Regular Season,503.6
6825,B07CWNJLPC,2,2022-10-27,Regular Season,511.33
6826,B07CWNJLPC,2,2022-11-02,Holiday Season,512.57
6827,B07CWNJLPC,3,2022-11-08,Holiday Season,507.34
6828,B07CWNJLPC,1,2022-11-13,Holiday Season,491.63
6829,B07CWNJLPC,2,2022-11-26,Holiday Season,483.29
6830,B07CWNJLPC,3,2022-12-04,Holiday Season,485.34
6831,B07CWNJLPC,4,2022-12-06,Holiday Season,516.11
6832,B07CWNJLPC,3,2022-12-17,Holiday Season,480.1
6833,B07CWNJLPC,2,2022-12-26,Holiday Season,510.08
6834,B00NH12R1O,4,2022-01-05,Regular Season,288.43
6835,B00NH12R1O,4,2022-01-11,Regular Season,286.51
6836,B00NH12R1O,1,2022-01-12,Regular Season,303.3
6837,B00NH12R1O,4,2022-01-17,Regular Season,302.18
6838,B00NH12R1O,1,2022-01-18,Regular Season,284.53
6839,B00NH12R1O,1,2022-01-21,Regular Season,296.3
6840,B00NH12R1O,4,2022-01-26,Regular Season,295.76
6841,B00NH12R1O,4,2022-02-03,Regular Season,307.97
6842,B00NH12R1O,3,2022-02-05,Regular Season,284.98
6843,B00NH12R1O,3,2022-02-07,Regular Season,304.19
6844,B00NH12R1O,4,2022-03-03,Regular Season,301.5
6845,B00NH12R1O,3,2022-03-07,Regular Season,295.49
6846,B00NH12R1O,1,2022-03-14,Regular Season,308.09
6847,B00NH12R1O,3,2022-03-20,Regular Season,284.74
6848,B00NH12R1O,2,2022-03-30,Regular Season,308.02
6849,B00NH12R1O,1,2022-04-10,Regular Season,291.44
6850,B00NH12R1O,4,2022-04-27,Regular Season,300.65
6851,B00NH12R1O,4,2022-05-10,Regular Season,308.42
6852,B00NH12R1O,2,2022-05-15,Regular Season,306.52
6853,B00NH12R1O,3,2022-05-21,Regular Season,298.24
6854,B00NH12R1O,3,2022-05-24,Regular Season,299.21
6855,B00NH12R1O,1,2022-05-31,Regular Season,291.55
6856,B00NH12R1O,4,2022-06-03,Regular Season,296.49
6857,B00NH12R1O,4,2022-06-21,Regular Season,302.97
6858,B00NH12R1O,3,2022-06-22,Regular Season,302.12
6859,B00NH12R1O,1,2022-06-26,Regular Season,301.98
6860,B00NH12R1O,1,2022-08-01,Regular Season,306.5
6861,B00NH12R1O,4,2022-08-12,Regular Season,302.18
6862,B00NH12R1O,3,2022-08-23,Regular Season,293.79
6863,B00NH12R1O,3,2022-08-26,Regular Season,285.76
6864,B00NH12R1O,3,2022-09-14,Regular Season,300.58
6865,B00NH12R1O,2,2022-09-19,Regular Season,286.27
6866,B00NH12R1O,4,2022-09-20,Regular Season,306.94
6867,B00NH12R1O,1,2022-10-13,Regular Season,290.28
6868,B00NH12R1O,1,2022-10-28,Regular Season,296.85
6869,B00NH12R1O,2,2022-10-31,Regular Season,292.55
6870,B00NH12R1O,4,2022-11-14,Holiday Season,313.4
6871,B00NH12R1O,1,2022-11-15,Holiday Season,309.24
6872,B00NH12R1O,4,2022-12-03,Holiday Season,299.59
6873,B00NH12R1O,2,2022-12-06,Holiday Season,293.23
6874,B00NH12R1O,2,2022-12-11,Holiday Season,288.09
6875,B0B8SSC5D9,1,2022-01-05,Regular Season,930.6
6876,B0B8SSC5D9,4,2022-01-12,Regular Season,938.2
6877,B0B8SSC5D9,4,2022-02-03,Regular Season,964.22
6878,B0B8SSC5D9,2,2022-02-11,Regular Season,994.08
6879,B0B8SSC5D9,3,2022-02-28,Regular Season,915.54
6880,B0B8SSC5D9,4,2022-03-09,Regular Season,990.42
6881,B0B8SSC5D9,2,2022-04-06,Regular Season,964.52
6882,B0B8SSC5D9,3,2022-05-19,Regular Season,937.3
6883,B0B8SSC5D9,3,2022-06-15,Regular Season,960.47
6884,B0B8SSC5D9,4,2022-06-28,Regular Season,947.99
6885,B0B8SSC5D9,4,2022-07-11,Regular Season,915.92
6886,B0B8SSC5D9,3,2022-07-22,Regular Season,949.01
6887,B0B8SSC5D9,4,2022-07-25,Regular Season,986.54
6888,B0B8SSC5D9,1,2022-07-31,Regular Season,977.11
6889,B0B8SSC5D9,3,2022-08-14,Regular Season,903.33
6890,B0B8SSC5D9,2,2022-09-03,Regular Season,970.97
6891,B0B8SSC5D9,1,2022-09-17,Regular Season,989.89
6892,B0B8SSC5D9,4,2022-10-05,Regular Season,918.56
6893,B0B8SSC5D9,1,2022-10-10,Regular Season,928.16
6894,B0B8SSC5D9,1,2022-10-27,Regular Season,989.75
6895,B0B8SSC5D9,1,2022-11-03,Holiday Season,916.9
6896,B0B8SSC5D9,4,2022-11-05,Holiday Season,916.85
6897,B0B8SSC5D9,4,2022-11-17,Holiday Season,972.93
6898,B0B8SSC5D9,1,2022-11-21,Holiday Season,960.84
6899,B0B8SSC5D9,4,2022-11-27,Holiday Season,919.33
6900,B0B8SSC5D9,3,2022-11-29,Holiday Season,909.74
6901,B0B8SSC5D9,4,2022-12-08,Holiday Season,931.48
6902,B0B8SSC5D9,3,2022-12-17,Holiday Season,972.1
6903,B0B8SSC5D9,4,2022-12-27,Holiday Season,964.82
6904,B08WKG2MWT,1,2022-01-29,Regular Season,370.97
6905,B08WKG2MWT,2,2022-03-01,Regular Season,378.3
6906,B08WKG2MWT,1,2022-03-08,Regular Season,384.69
6907,B08WKG2MWT,4,2022-03-22,Regular Season,372.71
6908,B08WKG2MWT,4,2022-03-25,Regular Season,382.02
6909,B08WKG2MWT,4,2022-04-02,Regular Season,375.61
6910,B08WKG2MWT,4,2022-04-12,Regular Season,378.2
6911,B08WKG2MWT,1,2022-04-19,Regular Season,397.22
6912,B08WKG2MWT,4,2022-04-20,Regular Season,389.49
6913,B08WKG2MWT,3,2022-04-22,Regular Season,370.12
6914,B08WKG2MWT,2,2022-05-25,Regular Season,385.21
6915,B08WKG2MWT,3,2022-06-10,Regular Season,361.79
6916,B08WKG2MWT,4,2022-06-15,Regular Season,369.81
6917,B08WKG2MWT,1,2022-06-28,Regular Season,380.26
6918,B08WKG2MWT,4,2022-08-15,Regular Season,369.06
6919,B08WKG2MWT,4,2022-08-18,Regular Season,390.18
6920,B08WKG2MWT,3,2022-08-27,Regular Season,390.54
6921,B08WKG2MWT,4,2022-08-28,Regular Season,389.62
6922,B08WKG2MWT,3,2022-09-14,Regular Season,384.24
6923,B08WKG2MWT,4,2022-09-15,Regular Season,388.57
6924,B08WKG2MWT,3,2022-10-01,Regular Season,392.86
6925,B08WKG2MWT,1,2022-10-23,Regular Season,391.93
6926,B08WKG2MWT,2,2022-11-19,Holiday Season,368.21
6927,B08WKG2MWT,2,2022-11-21,Holiday Season,385.35
6928,B08WKG2MWT,3,2022-12-05,Holiday Season,377.23
6929,B08WKG2MWT,3,2022-12-13,Holiday Season,378.26
6930,B08WKG2MWT,4,2022-12-20,Holiday Season,374.41
6931,B08WKG2MWT,4,2022-12-21,Holiday Season,383.92
6932,B08WKG2MWT,1,2022-12-25,Holiday Season,367.65
6933,B0B466C3G4,3,2022-01-08,Regular Season,8983.77
6934,B0B466C3G4,4,2022-01-21,Regular Season,9249.45
6935,B0B466C3G4,2,2022-01-29,Regular Season,9233.37
6936,B0B466C3G4,1,2022-02-20,Regular Season,8815.08
6937,B0B466C3G4,3,2022-02-26,Regular Season,9367.59
6938,B0B466C3G4,4,2022-02-28,Regular Season,9195.78
6939,B0B466C3G4,1,2022-03-13,Regular Season,9006.5
6940,B0B466C3G4,1,2022-03-15,Regular Season,9107.44
6941,B0B466C3G4,2,2022-04-09,Regular Season,9195.54
6942,B0B466C3G4,2,2022-04-19,Regular Season,8817.88
6943,B0B466C3G4,3,2022-05-08,Regular Season,9247.35
6944,B0B466C3G4,1,2022-05-12,Regular Season,8792.88
6945,B0B466C3G4,2,2022-05-15,Regular Season,9310.8
6946,B0B466C3G4,4,2022-05-21,Regular Season,9005.33
6947,B0B466C3G4,1,2022-05-23,Regular Season,8839.81
6948,B0B466C3G4,1,2022-06-03,Regular Season,8636.67
6949,B0B466C3G4,1,2022-06-20,Regular Season,9197.34
6950,B0B466C3G4,1,2022-06-25,Regular Season,9041.97
6951,B0B466C3G4,2,2022-07-07,Regular Season,9218.94
6952,B0B466C3G4,4,2022-07-27,Regular Season,9388.27
6953,B0B466C3G4,1,2022-08-02,Regular Season,8850.12
6954,B0B466C3G4,3,2022-08-18,Regular Season,8755.67
6955,B0B466C3G4,2,2022-08-23,Regular Season,9116.69
6956,B0B466C3G4,3,2022-08-26,Regular Season,8610.68
6957,B0B466C3G4,4,2022-09-09,Regular Season,9421.8
6958,B0B466C3G4,1,2022-09-25,Regular Season,9376.24
6959,B0B466C3G4,2,2022-09-28,Regular Season,9133.81
6960,B0B466C3G4,2,2022-10-24,Regular Season,8741.96
6961,B0B466C3G4,3,2022-11-04,Holiday Season,9214.25
6962,B0B466C3G4,3,2022-11-08,Holiday Season,8679.3
6963,B0B466C3G4,1,2022-11-24,Holiday Season,8908.78
6964,B0B466C3G4,2,2022-12-03,Holiday Season,9208.11
6965,B0B466C3G4,2,2022-12-14,Holiday Season,9072.71
6966,B0B466C3G4,3,2022-12-16,Holiday Season,9400.9
6967,B0B466C3G4,1,2022-12-25,Holiday Season,9183.48
6968,B0B466C3G4,2,2022-12-31,Holiday Season,8838.8
6969,B005LJQMZC,1,2022-01-01,Regular Season,492.99
6970,B005LJQMZC,1,2022-01-03,Regular Season,497.37
6971,B005LJQMZC,2,2022-01-12,Regular Season,475.77
6972,B005LJQMZC,1,2022-01-22,Regular Season,475.24
6973,B005LJQMZC,4,2022-01-23,Regular Season,485.37
6974,B005LJQMZC,2,2022-01-25,Regular Season,492.27
6975,B005LJQMZC,1,2022-01-29,Regular Season,503.71
6976,B005LJQMZC,3,2022-03-10,Regular Season,473.37
6977,B005LJQMZC,4,2022-03-28,Regular Season,481.88
6978,B005LJQMZC,4,2022-04-13,Regular Season,486.95
6979,B005LJQMZC,4,2022-04-26,Regular Season,489.27
6980,B005LJQMZC,3,2022-04-28,Regular Season,477.29
6981,B005LJQMZC,4,2022-05-02,Regular Season,463.75
6982,B005LJQMZC,3,2022-05-03,Regular Season,487.79
6983,B005LJQMZC,3,2022-05-07,Regular Season,476.35
6984,B005LJQMZC,1,2022-05-10,Regular Season,479.21
6985,B005LJQMZC,1,2022-05-31,Regular Season,477.74
6986,B005LJQMZC,3,2022-06-11,Regular Season,470.35
6987,B005LJQMZC,4,2022-06-18,Regular Season,463.51
6988,B005LJQMZC,4,2022-07-09,Regular Season,492.1
6989,B005LJQMZC,4,2022-07-14,Regular Season,472.92
6990,B005LJQMZC,1,2022-07-16,Regular Season,489.03
6991,B005LJQMZC,3,2022-07-31,Regular Season,501.07
6992,B005LJQMZC,2,2022-08-20,Regular Season,479.68
6993,B005LJQMZC,4,2022-08-21,Regular Season,488.05
6994,B005LJQMZC,2,2022-09-05,Regular Season,466.13
6995,B005LJQMZC,4,2022-09-14,Regular Season,506.32
6996,B005LJQMZC,2,2022-09-23,Regular Season,474.61
6997,B005LJQMZC,2,2022-10-01,Regular Season,487.21
6998,B005LJQMZC,1,2022-10-10,Regular Season,483.67
6999,B005LJQMZC,3,2022-10-13,Regular Season,492.37
7000,B005LJQMZC,2,2022-10-22,Regular Season,472.05
7001,B005LJQMZC,1,2022-10-25,Regular Season,477.29
7002,B005LJQMZC,3,2022-11-22,Holiday Season,508.95
7003,B005LJQMZC,3,2022-12-24,Holiday Season,483.81
7004,B005LJQMZC,1,2022-12-30,Holiday Season,463.78
7005,B07MDRGHWQ,1,2022-01-12,Regular Season,5680.32
7006,B07MDRGHWQ,4,2022-02-03,Regular Season,5768.49
7007,B07MDRGHWQ,1,2022-02-20,Regular Season,5610.62
7008,B07MDRGHWQ,4,2022-03-05,Regular Season,5580.17
7009,B07MDRGHWQ,2,2022-03-08,Regular Season,5802.91
7010,B07MDRGHWQ,4,2022-03-13,Regular Season,5722.0
7011,B07MDRGHWQ,1,2022-03-23,Regular Season,5414.16
7012,B07MDRGHWQ,1,2022-03-29,Regular Season,5497.55
7013,B07MDRGHWQ,1,2022-03-30,Regular Season,5794.03
