product_id,date,weekly_sales,year,month,week,day_of_week,is_holiday_season
B07HZ2QCGR,2023-10-15,94,2023,10,41,6,False
B07HZ2QCGR,2023-10-22,108,2023,10,42,6,False
B07HZ2QCGR,2023-10-29,112,2023,10,43,6,False
B07HZ2QCGR,2023-11-05,77,2023,11,44,6,True
B07HZ2QCGR,2023-11-12,98,2023,11,45,6,True
B07HZ2QCGR,2023-11-19,111,2023,11,46,6,True
B07HZ2QCGR,2023-11-26,96,2023,11,47,6,True
B07HZ2QCGR,2023-12-03,97,2023,12,48,6,True
B07HZ2QCGR,2023-12-10,109,2023,12,49,6,True
B07HZ2QCGR,2023-12-17,96,2023,12,50,6,True
B07HZ2QCGR,2023-12-24,93,2023,12,51,6,True
B095244Q22,2023-01-01,113,2023,1,52,6,True
B095244Q22,2023-01-08,125,2023,1,1,6,True
B095244Q22,2023-01-15,136,2023,1,2,6,True
B095244Q22,2023-01-22,127,2023,1,3,6,True
B095244Q22,2023-01-29,107,2023,1,4,6,True
B095244Q22,2023-02-05,119,2023,2,5,6,True
B095244Q22,2023-02-12,93,2023,2,6,6,True
B095244Q22,2023-02-19,133,2023,2,7,6,True
B095244Q22,2023-02-26,121,2023,2,8,6,True
B095244Q22,2023-03-05,119,2023,3,9,6,False
B095244Q22,2023-03-12,129,2023,3,10,6,False
B095244Q22,2023-03-19,110,2023,3,11,6,False
B095244Q22,2023-03-26,127,2023,3,12,6,False
B095244Q22,2023-04-02,107,2023,4,13,6,False
B095244Q22,2023-04-09,128,2023,4,14,6,False
B095244Q22,2023-04-16,109,2023,4,15,6,False
B095244Q22,2023-04-23,121,2023,4,16,6,False
B095244Q22,2023-04-30,107,2023,4,17,6,False
B095244Q22,2023-05-07,125,2023,5,18,6,False
B095244Q22,2023-05-14,124,2023,5,19,6,False
B095244Q22,2023-05-21,99,2023,5,20,6,False
B095244Q22,2023-05-28,131,2023,5,21,6,False
B095244Q22,2023-06-04,120,2023,6,22,6,False
B095244Q22,2023-06-11,101,2023,6,23,6,False
B095244Q22,2023-06-18,148,2023,6,24,6,False
B095244Q22,2023-06-25,95,2023,6,25,6,False
B095244Q22,2023-07-02,104,2023,7,26,6,False
B095244Q22,2023-07-09,105,2023,7,27,6,False
B095244Q22,2023-07-16,109,2023,7,28,6,False
B095244Q22,2023-07-23,120,2023,7,29,6,False
B095244Q22,2023-07-30,90,2023,7,30,6,False
B095244Q22,2023-08-06,107,2023,8,31,6,False
B095244Q22,2023-08-13,92,2023,8,32,6,False
B095244Q22,2023-08-20,99,2023,8,33,6,False
B095244Q22,2023-08-27,88,2023,8,34,6,False
B095244Q22,2023-09-03,108,2023,9,35,6,False
B095244Q22,2023-09-10,95,2023,9,36,6,False
B095244Q22,2023-09-17,113,2023,9,37,6,False
B095244Q22,2023-09-24,117,2023,9,38,6,False
B095244Q22,2023-10-01,103,2023,10,39,6,False
B095244Q22,2023-10-08,114,2023,10,40,6,False
B095244Q22,2023-10-15,91,2023,10,41,6,False
B095244Q22,2023-10-22,104,2023,10,42,6,False
B095244Q22,2023-10-29,102,2023,10,43,6,False
B095244Q22,2023-11-05,102,2023,11,44,6,True
B095244Q22,2023-11-12,91,2023,11,45,6,True
B095244Q22,2023-11-19,116,2023,11,46,6,True
B095244Q22,2023-11-26,102,2023,11,47,6,True
B095244Q22,2023-12-03,96,2023,12,48,6,True
B095244Q22,2023-12-10,106,2023,12,49,6,True
B095244Q22,2023-12-17,105,2023,12,50,6,True
B095244Q22,2023-12-24,120,2023,12,51,6,True
B08CKW1KH9,2023-01-01,116,2023,1,52,6,True
B08CKW1KH9,2023-01-08,127,2023,1,1,6,True
B08CKW1KH9,2023-01-15,126,2023,1,2,6,True
B08CKW1KH9,2023-01-22,94,2023,1,3,6,True
B08CKW1KH9,2023-01-29,121,2023,1,4,6,True
B08CKW1KH9,2023-02-05,136,2023,2,5,6,True
B08CKW1KH9,2023-02-12,120,2023,2,6,6,True
B08CKW1KH9,2023-02-19,114,2023,2,7,6,True
B08CKW1KH9,2023-02-26,114,2023,2,8,6,True
B08CKW1KH9,2023-03-05,122,2023,3,9,6,False
B08CKW1KH9,2023-03-12,149,2023,3,10,6,False
B08CKW1KH9,2023-03-19,120,2023,3,11,6,False
B08CKW1KH9,2023-03-26,140,2023,3,12,6,False
B08CKW1KH9,2023-04-02,98,2023,4,13,6,False
B08CKW1KH9,2023-04-09,132,2023,4,14,6,False
B08CKW1KH9,2023-04-16,138,2023,4,15,6,False
B08CKW1KH9,2023-04-23,127,2023,4,16,6,False
B08CKW1KH9,2023-04-30,88,2023,4,17,6,False
B08CKW1KH9,2023-05-07,126,2023,5,18,6,False
B08CKW1KH9,2023-05-14,131,2023,5,19,6,False
B08CKW1KH9,2023-05-21,134,2023,5,20,6,False
B08CKW1KH9,2023-05-28,136,2023,5,21,6,False
B08CKW1KH9,2023-06-04,115,2023,6,22,6,False
B08CKW1KH9,2023-06-11,125,2023,6,23,6,False
B08CKW1KH9,2023-06-18,116,2023,6,24,6,False
B08CKW1KH9,2023-06-25,126,2023,6,25,6,False
B08CKW1KH9,2023-07-02,122,2023,7,26,6,False
B08CKW1KH9,2023-07-09,113,2023,7,27,6,False
B08CKW1KH9,2023-07-16,126,2023,7,28,6,False
B08CKW1KH9,2023-07-23,104,2023,7,29,6,False
B08CKW1KH9,2023-07-30,126,2023,7,30,6,False
B08CKW1KH9,2023-08-06,104,2023,8,31,6,False
B08CKW1KH9,2023-08-13,103,2023,8,32,6,False
B08CKW1KH9,2023-08-20,113,2023,8,33,6,False
B08CKW1KH9,2023-08-27,107,2023,8,34,6,False
B08CKW1KH9,2023-09-03,104,2023,9,35,6,False
B08CKW1KH9,2023-09-10,94,2023,9,36,6,False
B08CKW1KH9,2023-09-17,100,2023,9,37,6,False
B08CKW1KH9,2023-09-24,108,2023,9,38,6,False
B08CKW1KH9,2023-10-01,97,2023,10,39,6,False
B08CKW1KH9,2023-10-08,108,2023,10,40,6,False
B08CKW1KH9,2023-10-15,109,2023,10,41,6,False
B08CKW1KH9,2023-10-22,105,2023,10,42,6,False
B08CKW1KH9,2023-10-29,129,2023,10,43,6,False
B08CKW1KH9,2023-11-05,109,2023,11,44,6,True
B08CKW1KH9,2023-11-12,106,2023,11,45,6,True
B08CKW1KH9,2023-11-19,92,2023,11,46,6,True
B08CKW1KH9,2023-11-26,90,2023,11,47,6,True
B08CKW1KH9,2023-12-03,106,2023,12,48,6,True
B08CKW1KH9,2023-12-10,119,2023,12,49,6,True
B08CKW1KH9,2023-12-17,89,2023,12,50,6,True
B08CKW1KH9,2023-12-24,102,2023,12,51,6,True
B0BLV1GNLN,2023-01-01,1,2023,1,52,6,True
B0BLV1GNLN,2023-01-08,1,2023,1,1,6,True
B0BLV1GNLN,2023-01-15,0,2023,1,2,6,True
B0BLV1GNLN,2023-01-22,1,2023,1,3,6,True
B0BLV1GNLN,2023-01-29,0,2023,1,4,6,True
B0BLV1GNLN,2023-02-05,1,2023,2,5,6,True
B0BLV1GNLN,2023-02-12,0,2023,2,6,6,True
B0BLV1GNLN,2023-02-19,1,2023,2,7,6,True
B0BLV1GNLN,2023-02-26,1,2023,2,8,6,True
B0BLV1GNLN,2023-03-05,1,2023,3,9,6,False
B0BLV1GNLN,2023-03-12,1,2023,3,10,6,False
B0BLV1GNLN,2023-03-19,1,2023,3,11,6,False
B0BLV1GNLN,2023-03-26,0,2023,3,12,6,False
B0BLV1GNLN,2023-04-02,1,2023,4,13,6,False
B0BLV1GNLN,2023-04-09,1,2023,4,14,6,False
B0BLV1GNLN,2023-04-16,1,2023,4,15,6,False
B0BLV1GNLN,2023-04-23,1,2023,4,16,6,False
B0BLV1GNLN,2023-04-30,1,2023,4,17,6,False
B0BLV1GNLN,2023-05-07,1,2023,5,18,6,False
B0BLV1GNLN,2023-05-14,1,2023,5,19,6,False
B0BLV1GNLN,2023-05-21,1,2023,5,20,6,False
B0BLV1GNLN,2023-05-28,1,2023,5,21,6,False
B0BLV1GNLN,2023-06-04,1,2023,6,22,6,False
B0BLV1GNLN,2023-06-11,0,2023,6,23,6,False
B0BLV1GNLN,2023-06-18,0,2023,6,24,6,False
B0BLV1GNLN,2023-06-25,0,2023,6,25,6,False
B0BLV1GNLN,2023-07-02,1,2023,7,26,6,False
B0BLV1GNLN,2023-07-09,0,2023,7,27,6,False
B0BLV1GNLN,2023-07-16,1,2023,7,28,6,False
B0BLV1GNLN,2023-07-23,0,2023,7,29,6,False
B0BLV1GNLN,2023-07-30,0,2023,7,30,6,False
B0BLV1GNLN,2023-08-06,1,2023,8,31,6,False
B0BLV1GNLN,2023-08-13,0,2023,8,32,6,False
B0BLV1GNLN,2023-08-20,0,2023,8,33,6,False
B0BLV1GNLN,2023-08-27,0,2023,8,34,6,False
B0BLV1GNLN,2023-09-03,1,2023,9,35,6,False
B0BLV1GNLN,2023-09-10,0,2023,9,36,6,False
B0BLV1GNLN,2023-09-17,0,2023,9,37,6,False
B0BLV1GNLN,2023-09-24,0,2023,9,38,6,False
B0BLV1GNLN,2023-10-01,1,2023,10,39,6,False
B0BLV1GNLN,2023-10-08,0,2023,10,40,6,False
B0BLV1GNLN,2023-10-15,0,2023,10,41,6,False
B0BLV1GNLN,2023-10-22,0,2023,10,42,6,False
B0BLV1GNLN,2023-10-29,0,2023,10,43,6,False
B0BLV1GNLN,2023-11-05,0,2023,11,44,6,True
B0BLV1GNLN,2023-11-12,0,2023,11,45,6,True
B0BLV1GNLN,2023-11-19,0,2023,11,46,6,True
B0BLV1GNLN,2023-11-26,0,2023,11,47,6,True
B0BLV1GNLN,2023-12-03,1,2023,12,48,6,True
B0BLV1GNLN,2023-12-10,0,2023,12,49,6,True
B0BLV1GNLN,2023-12-17,0,2023,12,50,6,True
B0BLV1GNLN,2023-12-24,0,2023,12,51,6,True
B08RHPDNVV,2023-01-01,106,2023,1,52,6,True
B08RHPDNVV,2023-01-08,115,2023,1,1,6,True
B08RHPDNVV,2023-01-15,102,2023,1,2,6,True
B08RHPDNVV,2023-01-22,104,2023,1,3,6,True
B08RHPDNVV,2023-01-29,117,2023,1,4,6,True
B08RHPDNVV,2023-02-05,115,2023,2,5,6,True
B08RHPDNVV,2023-02-12,111,2023,2,6,6,True
B08RHPDNVV,2023-02-19,149,2023,2,7,6,True
B08RHPDNVV,2023-02-26,137,2023,2,8,6,True
B08RHPDNVV,2023-03-05,119,2023,3,9,6,False
B08RHPDNVV,2023-03-12,126,2023,3,10,6,False
B08RHPDNVV,2023-03-19,121,2023,3,11,6,False
B08RHPDNVV,2023-03-26,108,2023,3,12,6,False
B08RHPDNVV,2023-04-02,127,2023,4,13,6,False
B08RHPDNVV,2023-04-09,119,2023,4,14,6,False
B08RHPDNVV,2023-04-16,108,2023,4,15,6,False
B08RHPDNVV,2023-04-23,110,2023,4,16,6,False
B08RHPDNVV,2023-04-30,122,2023,4,17,6,False
B08RHPDNVV,2023-05-07,121,2023,5,18,6,False
B08RHPDNVV,2023-05-14,111,2023,5,19,6,False
B08RHPDNVV,2023-05-21,123,2023,5,20,6,False
B08RHPDNVV,2023-05-28,101,2023,5,21,6,False
B08RHPDNVV,2023-06-04,137,2023,6,22,6,False
B08RHPDNVV,2023-06-11,142,2023,6,23,6,False
B08RHPDNVV,2023-06-18,110,2023,6,24,6,False
B08RHPDNVV,2023-06-25,145,2023,6,25,6,False
B08RHPDNVV,2023-07-02,104,2023,7,26,6,False
B08RHPDNVV,2023-07-09,108,2023,7,27,6,False
B08RHPDNVV,2023-07-16,112,2023,7,28,6,False
B08RHPDNVV,2023-07-23,110,2023,7,29,6,False
B08RHPDNVV,2023-07-30,102,2023,7,30,6,False
B08RHPDNVV,2023-08-06,92,2023,8,31,6,False
B08RHPDNVV,2023-08-13,105,2023,8,32,6,False
B08RHPDNVV,2023-08-20,86,2023,8,33,6,False
B08RHPDNVV,2023-08-27,109,2023,8,34,6,False
B08RHPDNVV,2023-09-03,97,2023,9,35,6,False
B08RHPDNVV,2023-09-10,96,2023,9,36,6,False
B08RHPDNVV,2023-09-17,99,2023,9,37,6,False
B08RHPDNVV,2023-09-24,104,2023,9,38,6,False
B08RHPDNVV,2023-10-01,90,2023,10,39,6,False
B08RHPDNVV,2023-10-08,113,2023,10,40,6,False
B08RHPDNVV,2023-10-15,103,2023,10,41,6,False
B08RHPDNVV,2023-10-22,94,2023,10,42,6,False
B08RHPDNVV,2023-10-29,100,2023,10,43,6,False
B08RHPDNVV,2023-11-05,99,2023,11,44,6,True
B08RHPDNVV,2023-11-12,89,2023,11,45,6,True
B08RHPDNVV,2023-11-19,114,2023,11,46,6,True
B08RHPDNVV,2023-11-26,99,2023,11,47,6,True
B08RHPDNVV,2023-12-03,106,2023,12,48,6,True
B08RHPDNVV,2023-12-10,115,2023,12,49,6,True
B08RHPDNVV,2023-12-17,109,2023,12,50,6,True
B08RHPDNVV,2023-12-24,94,2023,12,51,6,True
B00NH13Q8W,2023-01-01,120,2023,1,52,6,True
B00NH13Q8W,2023-01-08,134,2023,1,1,6,True
B00NH13Q8W,2023-01-15,109,2023,1,2,6,True
B00NH13Q8W,2023-01-22,116,2023,1,3,6,True
B00NH13Q8W,2023-01-29,127,2023,1,4,6,True
B00NH13Q8W,2023-02-05,131,2023,2,5,6,True
B00NH13Q8W,2023-02-12,110,2023,2,6,6,True
B00NH13Q8W,2023-02-19,127,2023,2,7,6,True
B00NH13Q8W,2023-02-26,120,2023,2,8,6,True
B00NH13Q8W,2023-03-05,138,2023,3,9,6,False
B00NH13Q8W,2023-03-12,120,2023,3,10,6,False
B00NH13Q8W,2023-03-19,147,2023,3,11,6,False
B00NH13Q8W,2023-03-26,126,2023,3,12,6,False
B00NH13Q8W,2023-04-02,122,2023,4,13,6,False
B00NH13Q8W,2023-04-09,126,2023,4,14,6,False
B00NH13Q8W,2023-04-16,106,2023,4,15,6,False
B00NH13Q8W,2023-04-23,134,2023,4,16,6,False
B00NH13Q8W,2023-04-30,113,2023,4,17,6,False
B00NH13Q8W,2023-05-07,117,2023,5,18,6,False
B00NH13Q8W,2023-05-14,126,2023,5,19,6,False
B00NH13Q8W,2023-05-21,105,2023,5,20,6,False
B00NH13Q8W,2023-05-28,137,2023,5,21,6,False
B00NH13Q8W,2023-06-04,118,2023,6,22,6,False
B00NH13Q8W,2023-06-11,128,2023,6,23,6,False
B00NH13Q8W,2023-06-18,144,2023,6,24,6,False
B00NH13Q8W,2023-06-25,102,2023,6,25,6,False
B00NH13Q8W,2023-07-02,117,2023,7,26,6,False
B00NH13Q8W,2023-07-09,108,2023,7,27,6,False
B00NH13Q8W,2023-07-16,92,2023,7,28,6,False
B00NH13Q8W,2023-07-23,110,2023,7,29,6,False
B00NH13Q8W,2023-07-30,126,2023,7,30,6,False
B00NH13Q8W,2023-08-06,116,2023,8,31,6,False
B00NH13Q8W,2023-08-13,112,2023,8,32,6,False
B00NH13Q8W,2023-08-20,113,2023,8,33,6,False
B00NH13Q8W,2023-08-27,106,2023,8,34,6,False
B00NH13Q8W,2023-09-03,98,2023,9,35,6,False
B00NH13Q8W,2023-09-10,122,2023,9,36,6,False
B00NH13Q8W,2023-09-17,111,2023,9,37,6,False
B00NH13Q8W,2023-09-24,86,2023,9,38,6,False
B00NH13Q8W,2023-10-01,97,2023,10,39,6,False
B00NH13Q8W,2023-10-08,100,2023,10,40,6,False
B00NH13Q8W,2023-10-15,107,2023,10,41,6,False
B00NH13Q8W,2023-10-22,119,2023,10,42,6,False
B00NH13Q8W,2023-10-29,100,2023,10,43,6,False
B00NH13Q8W,2023-11-05,106,2023,11,44,6,True
B00NH13Q8W,2023-11-12,106,2023,11,45,6,True
B00NH13Q8W,2023-11-19,106,2023,11,46,6,True
B00NH13Q8W,2023-11-26,88,2023,11,47,6,True
B00NH13Q8W,2023-12-03,107,2023,12,48,6,True
B00NH13Q8W,2023-12-10,130,2023,12,49,6,True
B00NH13Q8W,2023-12-17,108,2023,12,50,6,True
B00NH13Q8W,2023-12-24,114,2023,12,51,6,True
B0B8SSZ76F,2023-01-01,67,2023,1,52,6,True
B0B8SSZ76F,2023-01-08,62,2023,1,1,6,True
B0B8SSZ76F,2023-01-15,65,2023,1,2,6,True
B0B8SSZ76F,2023-01-22,59,2023,1,3,6,True
B0B8SSZ76F,2023-01-29,78,2023,1,4,6,True
B0B8SSZ76F,2023-02-05,68,2023,2,5,6,True
B0B8SSZ76F,2023-02-12,72,2023,2,6,6,True
B0B8SSZ76F,2023-02-19,53,2023,2,7,6,True
B0B8SSZ76F,2023-02-26,51,2023,2,8,6,True
B0B8SSZ76F,2023-03-05,70,2023,3,9,6,False
B0B8SSZ76F,2023-03-12,61,2023,3,10,6,False
B0B8SSZ76F,2023-03-19,50,2023,3,11,6,False
B0B8SSZ76F,2023-03-26,63,2023,3,12,6,False
B0B8SSZ76F,2023-04-02,65,2023,4,13,6,False
B0B8SSZ76F,2023-04-09,77,2023,4,14,6,False
B0B8SSZ76F,2023-04-16,64,2023,4,15,6,False
B0B8SSZ76F,2023-04-23,62,2023,4,16,6,False
B0B8SSZ76F,2023-04-30,64,2023,4,17,6,False
B0B8SSZ76F,2023-05-07,72,2023,5,18,6,False
B0B8SSZ76F,2023-05-14,72,2023,5,19,6,False
B0B8SSZ76F,2023-05-21,71,2023,5,20,6,False
B0B8SSZ76F,2023-05-28,63,2023,5,21,6,False
B0B8SSZ76F,2023-06-04,54,2023,6,22,6,False
B0B8SSZ76F,2023-06-11,55,2023,6,23,6,False
B0B8SSZ76F,2023-06-18,70,2023,6,24,6,False
B0B8SSZ76F,2023-06-25,60,2023,6,25,6,False
B0B8SSZ76F,2023-07-02,53,2023,7,26,6,False
B0B8SSZ76F,2023-07-09,71,2023,7,27,6,False
B0B8SSZ76F,2023-07-16,61,2023,7,28,6,False
B0B8SSZ76F,2023-07-23,61,2023,7,29,6,False
B0B8SSZ76F,2023-07-30,66,2023,7,30,6,False
B0B8SSZ76F,2023-08-06,57,2023,8,31,6,False
B0B8SSZ76F,2023-08-13,62,2023,8,32,6,False
B0B8SSZ76F,2023-08-20,58,2023,8,33,6,False
B0B8SSZ76F,2023-08-27,62,2023,8,34,6,False
B0B8SSZ76F,2023-09-03,66,2023,9,35,6,False
B0B8SSZ76F,2023-09-10,62,2023,9,36,6,False
B0B8SSZ76F,2023-09-17,54,2023,9,37,6,False
B0B8SSZ76F,2023-09-24,51,2023,9,38,6,False
B0B8SSZ76F,2023-10-01,66,2023,10,39,6,False
B0B8SSZ76F,2023-10-08,51,2023,10,40,6,False
B0B8SSZ76F,2023-10-15,50,2023,10,41,6,False
B0B8SSZ76F,2023-10-22,65,2023,10,42,6,False
B0B8SSZ76F,2023-10-29,56,2023,10,43,6,False
B0B8SSZ76F,2023-11-05,58,2023,11,44,6,True
B0B8SSZ76F,2023-11-12,58,2023,11,45,6,True
B0B8SSZ76F,2023-11-19,56,2023,11,46,6,True
B0B8SSZ76F,2023-11-26,54,2023,11,47,6,True
B0B8SSZ76F,2023-12-03,48,2023,12,48,6,True
B0B8SSZ76F,2023-12-10,63,2023,12,49,6,True
B0B8SSZ76F,2023-12-17,54,2023,12,50,6,True
B0B8SSZ76F,2023-12-24,52,2023,12,51,6,True
B0841KQR1Z,2023-01-01,99,2023,1,52,6,True
B0841KQR1Z,2023-01-08,107,2023,1,1,6,True
B0841KQR1Z,2023-01-15,138,2023,1,2,6,True
B0841KQR1Z,2023-01-22,113,2023,1,3,6,True
B0841KQR1Z,2023-01-29,144,2023,1,4,6,True
B0841KQR1Z,2023-02-05,124,2023,2,5,6,True
B0841KQR1Z,2023-02-12,139,2023,2,6,6,True
B0841KQR1Z,2023-02-19,98,2023,2,7,6,True
B0841KQR1Z,2023-02-26,132,2023,2,8,6,True
B0841KQR1Z,2023-03-05,124,2023,3,9,6,False
B0841KQR1Z,2023-03-12,119,2023,3,10,6,False
B0841KQR1Z,2023-03-19,121,2023,3,11,6,False
B0841KQR1Z,2023-03-26,115,2023,3,12,6,False
B0841KQR1Z,2023-04-02,127,2023,4,13,6,False
B0841KQR1Z,2023-04-09,115,2023,4,14,6,False
B0841KQR1Z,2023-04-16,105,2023,4,15,6,False
B0841KQR1Z,2023-04-23,130,2023,4,16,6,False
B0841KQR1Z,2023-04-30,117,2023,4,17,6,False
B0841KQR1Z,2023-05-07,97,2023,5,18,6,False
B0841KQR1Z,2023-05-14,123,2023,5,19,6,False
B0841KQR1Z,2023-05-21,108,2023,5,20,6,False
B0841KQR1Z,2023-05-28,112,2023,5,21,6,False
B0841KQR1Z,2023-06-04,118,2023,6,22,6,False
B0841KQR1Z,2023-06-11,112,2023,6,23,6,False
B0841KQR1Z,2023-06-18,98,2023,6,24,6,False
B0841KQR1Z,2023-06-25,98,2023,6,25,6,False
B0841KQR1Z,2023-07-02,111,2023,7,26,6,False
B0841KQR1Z,2023-07-09,117,2023,7,27,6,False
B0841KQR1Z,2023-07-16,96,2023,7,28,6,False
B0841KQR1Z,2023-07-23,107,2023,7,29,6,False
B0841KQR1Z,2023-07-30,108,2023,7,30,6,False
B0841KQR1Z,2023-08-06,104,2023,8,31,6,False
B0841KQR1Z,2023-08-13,89,2023,8,32,6,False
B0841KQR1Z,2023-08-20,100,2023,8,33,6,False
B0841KQR1Z,2023-08-27,94,2023,8,34,6,False
B0841KQR1Z,2023-09-03,80,2023,9,35,6,False
B0841KQR1Z,2023-09-10,91,2023,9,36,6,False
B0841KQR1Z,2023-09-17,112,2023,9,37,6,False
B0841KQR1Z,2023-09-24,101,2023,9,38,6,False
B0841KQR1Z,2023-10-01,102,2023,10,39,6,False
B0841KQR1Z,2023-10-08,111,2023,10,40,6,False
B0841KQR1Z,2023-10-15,99,2023,10,41,6,False
B0841KQR1Z,2023-10-22,89,2023,10,42,6,False
B0841KQR1Z,2023-10-29,90,2023,10,43,6,False
B0841KQR1Z,2023-11-05,103,2023,11,44,6,True
B0841KQR1Z,2023-11-12,88,2023,11,45,6,True
B0841KQR1Z,2023-11-19,100,2023,11,46,6,True
B0841KQR1Z,2023-11-26,110,2023,11,47,6,True
B0841KQR1Z,2023-12-03,97,2023,12,48,6,True
B0841KQR1Z,2023-12-10,104,2023,12,49,6,True
B0841KQR1Z,2023-12-17,106,2023,12,50,6,True
B0841KQR1Z,2023-12-24,96,2023,12,51,6,True
B0B467CCB9,2023-01-01,1,2023,1,52,6,True
B0B467CCB9,2023-01-08,0,2023,1,1,6,True
B0B467CCB9,2023-01-15,1,2023,1,2,6,True
B0B467CCB9,2023-01-22,1,2023,1,3,6,True
B0B467CCB9,2023-01-29,1,2023,1,4,6,True
B0B467CCB9,2023-02-05,1,2023,2,5,6,True
B0B467CCB9,2023-02-12,1,2023,2,6,6,True
B0B467CCB9,2023-02-19,0,2023,2,7,6,True
B0B467CCB9,2023-02-26,1,2023,2,8,6,True
B0B467CCB9,2023-03-05,0,2023,3,9,6,False
B0B467CCB9,2023-03-12,0,2023,3,10,6,False
B0B467CCB9,2023-03-19,1,2023,3,11,6,False
B0B467CCB9,2023-03-26,1,2023,3,12,6,False
B0B467CCB9,2023-04-02,0,2023,4,13,6,False
B0B467CCB9,2023-04-09,1,2023,4,14,6,False
B0B467CCB9,2023-04-16,1,2023,4,15,6,False
B0B467CCB9,2023-04-23,1,2023,4,16,6,False
B0B467CCB9,2023-04-30,1,2023,4,17,6,False
B0B467CCB9,2023-05-07,1,2023,5,18,6,False
B0B467CCB9,2023-05-14,1,2023,5,19,6,False
B0B467CCB9,2023-05-21,1,2023,5,20,6,False
B0B467CCB9,2023-05-28,1,2023,5,21,6,False
B0B467CCB9,2023-06-04,0,2023,6,22,6,False
B0B467CCB9,2023-06-11,1,2023,6,23,6,False
B0B467CCB9,2023-06-18,1,2023,6,24,6,False
B0B467CCB9,2023-06-25,0,2023,6,25,6,False
B0B467CCB9,2023-07-02,1,2023,7,26,6,False
B0B467CCB9,2023-07-09,0,2023,7,27,6,False
B0B467CCB9,2023-07-16,0,2023,7,28,6,False
B0B467CCB9,2023-07-23,1,2023,7,29,6,False
B0B467CCB9,2023-07-30,0,2023,7,30,6,False
B0B467CCB9,2023-08-06,1,2023,8,31,6,False
B0B467CCB9,2023-08-13,0,2023,8,32,6,False
B0B467CCB9,2023-08-20,0,2023,8,33,6,False
B0B467CCB9,2023-08-27,1,2023,8,34,6,False
B0B467CCB9,2023-09-03,0,2023,9,35,6,False
B0B467CCB9,2023-09-10,1,2023,9,36,6,False
B0B467CCB9,2023-09-17,0,2023,9,37,6,False
B0B467CCB9,2023-09-24,0,2023,9,38,6,False
B0B467CCB9,2023-10-01,0,2023,10,39,6,False
B0B467CCB9,2023-10-08,0,2023,10,40,6,False
B0B467CCB9,2023-10-15,1,2023,10,41,6,False
B0B467CCB9,2023-10-22,0,2023,10,42,6,False
B0B467CCB9,2023-10-29,0,2023,10,43,6,False
B0B467CCB9,2023-11-05,1,2023,11,44,6,True
B0B467CCB9,2023-11-12,0,2023,11,45,6,True
B0B467CCB9,2023-11-19,0,2023,11,46,6,True
B0B467CCB9,2023-11-26,0,2023,11,47,6,True
B0B467CCB9,2023-12-03,0,2023,12,48,6,True
B0B467CCB9,2023-12-10,0,2023,12,49,6,True
B0B467CCB9,2023-12-17,1,2023,12,50,6,True
B0B467CCB9,2023-12-24,0,2023,12,51,6,True
B095JQVC7N,2023-01-01,1,2023,1,52,6,True
B095JQVC7N,2023-01-08,1,2023,1,1,6,True
B095JQVC7N,2023-01-15,1,2023,1,2,6,True
B095JQVC7N,2023-01-22,1,2023,1,3,6,True
B095JQVC7N,2023-01-29,0,2023,1,4,6,True
B095JQVC7N,2023-02-05,1,2023,2,5,6,True
B095JQVC7N,2023-02-12,1,2023,2,6,6,True
B095JQVC7N,2023-02-19,1,2023,2,7,6,True
B095JQVC7N,2023-02-26,1,2023,2,8,6,True
B095JQVC7N,2023-03-05,1,2023,3,9,6,False
B095JQVC7N,2023-03-12,1,2023,3,10,6,False
B095JQVC7N,2023-03-19,1,2023,3,11,6,False
B095JQVC7N,2023-03-26,1,2023,3,12,6,False
B095JQVC7N,2023-04-02,1,2023,4,13,6,False
B095JQVC7N,2023-04-09,1,2023,4,14,6,False
B095JQVC7N,2023-04-16,1,2023,4,15,6,False
B095JQVC7N,2023-04-23,1,2023,4,16,6,False
B095JQVC7N,2023-04-30,1,2023,4,17,6,False
B095JQVC7N,2023-05-07,0,2023,5,18,6,False
B095JQVC7N,2023-05-14,1,2023,5,19,6,False
B095JQVC7N,2023-05-21,1,2023,5,20,6,False
B095JQVC7N,2023-05-28,0,2023,5,21,6,False
B095JQVC7N,2023-06-04,1,2023,6,22,6,False
B095JQVC7N,2023-06-11,1,2023,6,23,6,False
B095JQVC7N,2023-06-18,0,2023,6,24,6,False
B095JQVC7N,2023-06-25,1,2023,6,25,6,False
B095JQVC7N,2023-07-02,1,2023,7,26,6,False
B095JQVC7N,2023-07-09,0,2023,7,27,6,False
B095JQVC7N,2023-07-16,0,2023,7,28,6,False
B095JQVC7N,2023-07-23,0,2023,7,29,6,False
B095JQVC7N,2023-07-30,0,2023,7,30,6,False
B095JQVC7N,2023-08-06,0,2023,8,31,6,False
B095JQVC7N,2023-08-13,0,2023,8,32,6,False
B095JQVC7N,2023-08-20,0,2023,8,33,6,False
B095JQVC7N,2023-08-27,0,2023,8,34,6,False
B095JQVC7N,2023-09-03,1,2023,9,35,6,False
B095JQVC7N,2023-09-10,0,2023,9,36,6,False
B095JQVC7N,2023-09-17,1,2023,9,37,6,False
B095JQVC7N,2023-09-24,0,2023,9,38,6,False
B095JQVC7N,2023-10-01,0,2023,10,39,6,False
B095JQVC7N,2023-10-08,0,2023,10,40,6,False
B095JQVC7N,2023-10-15,0,2023,10,41,6,False
B095JQVC7N,2023-10-22,0,2023,10,42,6,False
